질량,중력,최대정지마찰력,운동마찰력,정지마찰계수,운동마찰계수
0.8482,8.31236,7.9,6.411267605633803,0.9503919464508275,0.7712933036627146
0.8482,8.31236,7.3,6.372131147540983,0.8782102796317772,0.7665850790318253
0.8482,8.31236,7.0,6.119753086419753,0.8421194462222522,0.7362232971646745
