질량,중력,최대정지마찰력,운동마찰력,정지마찰계수,운동마찰계수
1.0859,10.641820000000001,3.9,3.8446280991735535,0.36647866624318015,0.3612754302528659
1.0859,10.641820000000001,3.8,3.7405940594059417,0.3570817773651499,0.35149946714057756
1.0859,10.641820000000001,3.9,3.880198019801979,0.36647866624318015,0.36461789616832263
