질량,중력,최대정지마찰력,운동마찰력,정지마찰계수,운동마찰계수
0.5952,5.83296,5.3,4.408196721311475,0.9086295808646039,0.7557392338215031
0.5952,5.83296,5.6,4.440740740740741,0.9600614439324117,0.7613185656580433
0.5952,5.83296,5.5,4.4278688524590155,0.9429174895764758,0.7591118150062773
