질량,중력,최대정지마찰력,운동마찰력,정지마찰계수,운동마찰계수
1.0991,10.771180000000001,2.4,1.4663366336633656,0.22281681301398729,0.13613518979938738
1.0991,10.771180000000001,2.2,1.5603305785123969,0.20424874526282172,0.14486161948016807
1.0991,10.771180000000001,2.0,1.5967032967032966,0.1856806775116561,0.14823847495848147
