질량,중력,최대정지마찰력,운동마찰력,정지마찰계수,운동마찰계수
1.0955000000000001,10.735900000000003,9.2,7.806172839506172,0.8569379372013521,0.7271093098395263
1.0955000000000001,10.735900000000003,10.0,8.04954954954955,0.9314542795666872,0.7497787376512027
