질량,중력,최대정지마찰력,운동마찰력,정지마찰계수,운동마찰계수
0.347,3.4006,3.1,2.467741935483871,0.9116038346174206,0.7256783907204232
0.347,3.4006,2.9,2.2536585365853656,0.8527906839969417,0.662723794796614
0.347,3.4006,3.5,2.380487804878049,1.029230135858378,0.7000199390925276
