질량,중력,최대정지마찰력,운동마찰력,정지마찰계수,운동마찰계수
1.0955000000000001,10.735900000000003,9.2,7.913114754098361,0.8569379372013521,0.7370704602407212
1.0955000000000001,10.735900000000003,10.0,8.093442622950821,0.9314542795666872,0.7538671767574977
